server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/mobile/peacewar_drennic_hunter_m_01.iff	0	13312	75	3715	0.958532	0	0.284984	0	systems.combat.credit_for_kills:npe.make_invulnerable:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_32x16_s01.iff	0	13315.7	75	3771.54	0.721386	0	-0.692533	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_24x16_s01.iff	0	13347	74.9993	3747	0.839191	0	0.543837	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_24x16_s02.iff	0	13354.3	75	3771.93	0.9998	0	0.0199993	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	13309.3	143.512	3783.93	1	0	0	0		buildoutObjectId|0|0|occupied.limit|0|1|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13311	143	3709.82	0.656217	0	0.754571	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_small_style_01.iff	0	13317	143	3719.89	0.265963	0	0.963983	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	13330	143	3709.15	1	0	0	0		buildoutObjectId|0|0|$|
object/tangible/food/spice/spice_muon_gold.iff	0	13309.9	143.512	3785.38	1	0	0	0	item.spice	buildoutObjectId|0|0|spice.name|4|muon_gold|$|
object/tangible/food/generic/dessert_para_roll.iff	0	13309.8	143.512	3785.31	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_con_winebottle_01.iff	0	13309.7	143.527	3785.45	1	0	0	0		buildoutObjectId|0|0|$|
object/building/taanab/bank_taanab.iff	0	13237	74.5551	3588	1	0	0	0	planet_map.map_loc:structure.municipal.bank:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_mission.iff	0	13241	75	3651	1	0	0	0	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_mission_scout.iff	0	13235	75	3651	1	0	0	0	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|intScout|0|1|$|
object/static/worldbuilding/sign/thm_sign_bank.iff	0	13237.1	77.2772	3646.62	0.707108	0	-0.707106	0	systems.sign.sign:object.sign	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x16_s01.iff	0	13103	75	3770	0	0	1	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x16_s01.iff	0	13103	75	3722	1.89661e-07	0	1	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_24x16_s01.iff	0	13181.9	75	3695.73	0.9998	0	-0.019995	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s01.iff	0	13061.5	75.0001	3640.65	0.981048	0	0.193766	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/garage_taanab.iff	0	13336	75.0015	3489	-0.387665	0	0.9218	0	systems.vehicle_system.vehicle_garage:planet_map.map_loc_both	buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_arch_sm_s01.iff	0	13254.9	75	3882.22	0.781892	0	-0.623414	0		buildoutObjectId|0|0|$|
object/static/structure/general/old_safe.iff	0	13140.6	143	3532.64	-0.0890854	0	0.996024	0		buildoutObjectId|0|0|$|
object/static/structure/general/small_map_with_x.iff	0	13137.3	144.268	3535.93	0	0	1	0		buildoutObjectId|0|0|$|
object/factory/factory_crate_armor.iff	0	13149	143	3545.17	0.994493	0	0.104807	0		buildoutObjectId|0|0|$|
object/factory/factory_crate_chemicals.iff	0	13148.4	143	3545.21	0.956802	0	-0.290739	0		buildoutObjectId|0|0|$|
object/factory/factory_crate_electronics.iff	0	13148.6	143	3544.49	0.998201	0	0.059964	0		buildoutObjectId|0|0|$|
object/factory/factory_crate_weapon.iff	0	13147.8	143.385	3544.78	0.992809	0	-0.119712	0		buildoutObjectId|0|0|$|
object/factory/factory_crate_installation.iff	0	13147.8	143	3544.75	0.997189	0	-0.0749296	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/terminal/floor_imperial_01.iff	0	13158.3	143	3545.12	0	0	1	0		buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s01.iff	0	13337.6	75	3796.91	0.86281	0	-0.505529	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/static/space/ship/corellian_corvette.iff	0	12184.4	900.461	4270.05	0.435682	0	0.9001	0		buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	13039.1	75	3687.47	0.714422	0	0.699715	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	13039.4	75	3673.15	-0.696135	0	0.717911	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s01.iff	0	12983.3	74.9999	3607.99	0.691962	0	0.721933	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/static/vehicle/static_rattletrap.iff	0	13336	72.3331	3500	-0.387667	0	0.921799	0		buildoutObjectId|0|0|$|
object/building/player/city/garden_corellia_sml_04.iff	0	13312.1	75	3802.68	1	0	0	0		buildoutObjectId|0|0|$|
object/building/player/city/garden_corellia_sml_05.iff	0	13334.1	74.7554	3771.29	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/vehicles/lambda_shuttle_static_destroyed.iff	0	13102.9	81.9861	3864.86	-0.381213	0	0.924488	0		buildoutObjectId|0|0|$|
object/tangible/sign/player/house_address.iff	0	13218.1	77.8931	3690.88	0.92388	0	-0.382683	0	systems.sign.sign:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|Starport Master's Office|$|
object/building/general/hotel_general_style_1.iff	0	13312.6	75	3574.59	1	0	0	0	planet_map.map_loc	buildoutObjectId|0|0|healing.canhealshock|0|1|safeLogout|0|1|$|
object/static/item/item_nemodian_bird_cage.iff	0	13259.1	76.4167	3563.43	0.99995	0	0	0.00999955		buildoutObjectId|0|0|$|
object/static/item/wp_mle_lance_staff_metal_s01.iff	0	13258	76.611	3563.44	0.828149	0	0	-0.560508		buildoutObjectId|0|0|$|
object/static/item/item_con_ration_kit_lg.iff	0	13259.1	76.5009	3563.44	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/empty_pallet.iff	0	13263.8	76.5098	3563.57	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/structure/general/empty_pallett.iff	0	13262	76.5159	3562.48	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/structure/general/locked_container.iff	0	13263.9	2.0311	3563.65	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/item/item_container_inorganic_minerals.iff	0	13261.7	76.5098	3562.02	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/item/item_container_inorganic_minerals.iff	0	13262.4	76.5098	3562.57	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/item/item_container_organic_food.iff	0	13263.5	76.6441	3564.03	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/item/item_container_organic_food.iff	0	13263.3	76.5098	3564.3	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/item/item_container_organic_structure.iff	0	13263.2	76.5098	3563.09	0.959662	0	-0.281157	0		buildoutObjectId|0|0|$|
object/static/item/item_container_weapon.iff	0	13262	77.2007	3562.22	0.998488	0	0.0549723	0		buildoutObjectId|0|0|$|
object/static/flora/flora_plant_tato_falotil.iff	0	13092.1	74.9999	3751.18	0.333122	0	0.942884	0		buildoutObjectId|0|0|$|
object/static/flora/flora_plant_tato_falotil.iff	0	13092	75	3740.98	0.996336	0	-0.0855235	0		buildoutObjectId|0|0|$|
object/static/flora/flora_plant_tato_falotil.iff	0	13079.2	75	3751.1	-0.123076	0	0.992397	0		buildoutObjectId|0|0|$|
object/static/flora/flora_plant_tato_falotil.iff	0	13085.1	75	3740.94	0.909072	0	-0.41664	0		buildoutObjectId|0|0|$|
object/static/flora/flora_plant_tato_falotil.iff	0	13078.1	75	3740.94	0.852015	0	-0.523518	0		buildoutObjectId|0|0|$|
object/tangible/door/echo_base_door_small.iff	0	13109.4	75.5586	3725.28	0.707108	0	-0.707106	0		buildoutObjectId|0|0|$|
object/tangible/door/som_droid_factory_door.iff	0	13109.4	75.2809	3720.35	0.707135	0	-0.707078	0		buildoutObjectId|0|0|$|
object/tangible/furniture/city/flag_city_05.iff	0	13095	81	3746	0.707135	0	-0.707078	0	systems.city.city_furniture:systems.city.city_flag:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|a banner|$|
object/tangible/furniture/city/flag_city_05.iff	0	13095	82	3735	0.70714	0	-0.707073	0	systems.city.city_furniture:systems.city.city_flag:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|a banner|$|
object/tangible/furniture/city/flag_city_05.iff	0	13095	82	3757	0.707138	0	-0.707075	0	systems.city.city_furniture:systems.city.city_flag:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|a banner|$|
object/building/endor/endor_lake_platform.iff	0	11774	1	4619	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/endor/endor_lake_platform.iff	0	11774	1	4634.92	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/endor/endor_lake_platform_cap.iff	0	11774	-9.81289	4609	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/endor/endor_lake_platform_cap.iff	0	11774	-9.41972	4611	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	11766.2	1.2	4618.93	0.707135	0	-0.707078	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	11766.2	1.2	4634.89	0.707105	0	0.707108	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	11781.8	1.2	4634.93	0.707105	0	0.707108	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	11781.8	1.2	4618.97	0.707138	0	-0.707075	0		buildoutObjectId|0|0|$|
object/building/poi/generic_flatten_medium.iff	0	11772.5	0	4558.63	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/mun_kash_shuttlepost_s01.iff	0	11761	9.88426	4552.63	0.986418	0	0.164252	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/mun_kash_myyydril_hut.iff	0	11780.2	17.0862	4599.84	0.301053	0	0.953608	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/mun_kash_imprv_streetlamp_s01.iff	0	11759.4	14.1248	4548.45	0.961056	0	-0.276355	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/poi_tree_mound.iff	0	11793.5	-2.02356	5058.95	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/poi_tree_mound.iff	0	11955.5	-13.7686	4850.2	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/mun_kash_elder_hut.iff	0	11785.9	9.88426	4563.47	0.935897	0	-0.352274	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar.iff	0	11786	11.3292	4563.35	0.92388	0	-0.382683	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar_shelf_s01.iff	0	11785.8	11.3292	4557.03	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar_shelf_s01.iff	0	11781.9	11.3292	4558.76	0.92388	0	0.382683	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar_table_sm_s01.iff	0	11785.6	11.3292	4568.9	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar_table_sm_s01.iff	0	11788.9	11.3292	4567.69	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar_table_sm_s01.iff	0	11780.4	11.3292	4562.23	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_bar_table_sm_s01.iff	0	11790.8	11.3292	4564.1	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_centerpiece_wookiee_ceremonial.iff	0	11786.4	11.3292	4557.17	1	0	0	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_wookiee_loom.iff	0	11786.7	9.88426	4555.07	0.165038	0	0.986287	0		buildoutObjectId|0|0|$|
object/building/kashyyyk/frn_kash_wookiee_loom.iff	0	11788.7	9.88426	4554.9	-0.294759	0	0.955571	0		buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_64x32_s01.iff	0	13568	73.6218	3694	-0.707049	0.00908903	0.707063	0.00782809	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_64x32_s02.iff	0	13534	74.3216	3694	-0.707087	0.00535934	0.707091	0.00463916	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_building_taanab_style_02.iff	0	13395.9	74.1462	3763.75	0.956802	0	0.29074	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_building_taanab_style_03.iff	0	13415	74.9601	3821.01	0.707386	0	-0.706827	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_building_taanab_style_05.iff	0	13356.9	74.9724	3819.5	0.966393	0	0.257071	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s01.iff	0	13454.4	74.9421	3766.41	0.707131	0	-0.707082	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s02.iff	0	13484	74.0529	3870.75	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_64x32_s02.iff	0	13436.5	74.9569	3569.73	0.756136	0	0.654414	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_64x32_s02.iff	0	13438.9	74.9289	3873.05	-0.0241907	0	0.999707	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_32x16_s01.iff	0	13454.3	74.7408	3841.65	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_building_taanab_style_02.iff	0	13436.7	74.194	3911.34	0.999888	0	-0.0149993	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_building_taanab_style_05.iff	0	13374.6	74.9489	3864.15	0.966393	0	0.257071	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s01.iff	0	13383.3	74.7608	3905.24	0.919103	0	0.394017	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_32x16_s01.iff	0	13454.8	74.882	3800.06	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s01.iff	0	13312.3	74.993	3868.49	-0.108985	0	0.994043	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s02.iff	0	13340.4	74.9341	3882.77	0.860269	0	-0.509841	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_32x16_s01.iff	0	13354.2	74.9423	3909.08	0.942755	0	-0.333486	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_elevator_down_click.iff	0	13077.6	74.6651	3450.7	1	0	0	0	npe.elevator_down	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_elevator_down_click.iff	0	13083.6	74.7122	3454.28	1	0	0	0	npe.elevator_down	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x16_s01.iff	0	13007	74.8313	3650.88	-0.0142031	0	0.999899	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s01.iff	0	12964.3	74.8117	3637.78	1	0	0	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/military/military_base_gate_house_imperial.iff	0	12978	74.9237	3799	0	0	1	0		buildoutObjectId|0|0|$|
object/building/military/military_outpost_guard_tower_1.iff	0	13018	74.9348	3865	0	0	1	0		buildoutObjectId|0|0|$|
object/building/military/military_base_gate_house_imperial.iff	0	12998	74.6647	3799	0	0	1	0		buildoutObjectId|0|0|$|
object/building/military/military_outpost_guard_tower_1.iff	0	13018	74.7787	3824	0	0	1	0		buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	12995.2	74.9564	3686.35	0.71445	0	0.699687	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	12995.5	74.9687	3672.04	-0.696135	0	0.717911	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	12947.7	74.8255	3684.84	0.71445	0	0.699687	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	12948	74.848	3670.52	-0.696135	0	0.717911	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x16_s01.iff	0	13031.9	74.9778	3652.58	0.99995	0	0.0100003	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x16_s01.iff	0	13005.8	74.9825	3633.63	-0.014203	0	0.999899	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/building/taanab/filler_slum_16x16_s01.iff	0	13031	74.9923	3633.3	0.99995	0	0.01	0	structure.filler.filler:theme_park.stp.stp_filler	buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13536.8	75.6789	3702.53	0.999824	-0.00885002	-0.0149968	-0.00704197		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13553	74.8242	3703.79	0.998988	0	-0.0449833	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13569.1	74.9025	3705.13	0.999824	-0.00885002	-0.0149968	-0.00704197		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13580.7	74.9304	3716.19	0.92491	0	-0.380186	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13592.2	74.353	3727.61	0.917062	-0.0108784	-0.398583	-0.00309415		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13589	74.9945	3743.1	-0.62161	0	0.783326	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13585	74.9998	3758.92	-0.471298	0.0104482	0.881901	-0.0043297		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13574	75	3771.07	0.918474	0	0.395482	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13563	75	3782.96	0.684662	-0.000758324	0.728771	-0.0112842		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13564.1	75	3799.29	0.728275	0	-0.685285	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13564.8	75	3815.61	0.684662	-0.000758	0.728771	-0.011284		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13554.3	75	3842.61	0.840988	-0.00347236	0.540936	-0.0107631		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13551.7	75	3858.7	-0.648648	0	0.761088	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13549	75	3874.99	0.840988	-0.003472	0.540936	-0.010763		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13536.9	75	3885.15	-0.338956	0	0.940802	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13465.2	76.4942	3928.74	0.985252	-0.00738959	0.170738	-0.00856104		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13432.3	75.4942	3932.42	0.997375	-0.00820776	0.071524	-0.00778046		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13399.5	75.4948	3934.52	0.998851	-0.00839992	0.0465699	-0.00757239		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13344.3	75	3947.07	0.0491732	0	0.99879	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13328.7	75	3945.67	0.999846	-0.00883888	-0.013409	-0.00705508		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13265.7	75	3898.02	0.425208	0	0.905095	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13275.5	75	3909.84	0.944871	-0.0106101	-0.327246	-0.00391691		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5482.68	33.1108	12448.2	0.662541	0.479592	0.391302	-0.4218		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5475.47	33.2259	12422.6	-0.0213174	0.0841723	0.723648	-0.684686		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5483.21	33.1133	12422.3	0.333308	0.034949	0.732359	-0.592736		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5496.4	34.3159	12446.2	0.117391	0.906863	-0.0496749	-0.401686		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5474.67	33.8607	12452.7	-0.0172107	0.059038	-0.616149	0.785225		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5476.39	32.4994	12441.8	-0.0172107	0.059038	-0.616149	0.785225		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	5484.78	32.762	12435.7	0.60775	0.521598	-0.333258	0.497509		buildoutObjectId|0|0|$|
object/building/general/hotel_general_style_1.iff	0	13232.6	75	3521.5	1	0	0	0	planet_map.map_loc	buildoutObjectId|0|0|healing.canhealshock|0|1|safeLogout|0|1|$|
object/building/taanab/filler_block_taanab_64x32_s02.iff	0	13491.2	74.8039	3592.9	-0.504841	0	0.863212	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13327.7	75	3519.71	0.923879	0	0.382684	0		buildoutObjectId|0|0|$|
object/tangible/furniture/modern/bar_piece_straight_s1.iff	0	13319	75	3529	-1e-06	0	1	0		buildoutObjectId|0|0|$|
object/tangible/furniture/modern/bar_piece_straight_s1.iff	0	13319	75	3525	0.707105	0	0.707108	0		buildoutObjectId|0|0|$|
object/tangible/furniture/modern/bar_piece_straight_s1.iff	0	13323	75	3525	1	0	0	0		buildoutObjectId|0|0|$|
object/tangible/furniture/modern/bar_piece_straight_s1.iff	0	13323	75	3529	-0.707107	0	0.707107	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13314.3	75	3519.71	0.92389	0	-0.382657	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13315.7	75	3518.29	0.382661	0	0.923889	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13326.3	75	3518.29	-0.382685	0	0.923879	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13315.7	75	3535.71	0.92387	0	0.382706	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13314.3	75	3534.29	-0.382708	0	0.923869	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13327.7	75	3534.29	0.382683	0	0.92388	0		buildoutObjectId|0|0|$|
object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	13326.3	75	3535.71	0.923881	0	-0.38268	0		buildoutObjectId|0|0|$|
object/static/structure/general/old_safe.iff	0	13321.6	75	3529.38	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/old_safe.iff	0	13322.4	75	3529.38	1	0	0	0		buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_fat_human_female_01.iff	0	13231	75	3618.83	0.811722	0	-0.584044	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_artisan_sullustan_male_01.iff	0	13229.3	75	3619.06	0.737649	0	0.675184	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commando_trainer_human_male_01.iff	0	13226.3	75	3619.56	0.876146	0	-0.482045	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_naboo_bothan_female_02.iff	0	13225.1	75	3619.76	0.798709	0	0.601717	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_naboo_human_female_02.iff	0	13225.7	75	3620.27	-0.23748	0	0.971392	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_naboo_human_male_07.iff	0	13176.1	75	3624.53	-0.583307	0	0.812252	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_naboo_moncal_female_01.iff	0	13175.8	75	3622.97	0.968659	0	-0.248393	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_naboo_twilek_female_02.iff	0	13174.6	75	3625.28	0.288333	0	0.95753	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
